experiment,operation,mode,method,sample_idx,latency_ms,http,platform
exp2,checkaccess,fabric,gateway,115,5.939,200,linux_x86_64
exp2,checkaccess,fabric,gateway,116,4.898,200,linux_x86_64
exp2,checkaccess,fabric,gateway,117,4.957,200,linux_x86_64
exp2,checkaccess,fabric,gateway,118,6.357,200,linux_x86_64
exp2,checkaccess,fabric,gateway,119,4.719,200,linux_x86_64
exp2,checkaccess,fabric,gateway,120,5.376,200,linux_x86_64
exp2,registerdoc,fabric,gateway,1,2104.95,200,linux_x86_64
exp2,registerdoc,fabric,gateway,2,2089.759,200,linux_x86_64
exp2,registerdoc,fabric,gateway,3,2096.289,200,linux_x86_64
exp2,registerdoc,fabric,gateway,4,2096.956,200,linux_x86_64
exp2,registerdoc,fabric,gateway,5,2091.795,200,linux_x86_64
exp2,registerdoc,fabric,gateway,6,2092.969,200,linux_x86_64
exp2,registerdoc,fabric,gateway,7,2084.326,200,linux_x86_64
exp2,registerdoc,fabric,gateway,8,2086.757,200,linux_x86_64
exp2,registerdoc,fabric,gateway,9,2092.725,200,linux_x86_64
exp2,registerdoc,fabric,gateway,10,2093.879,200,linux_x86_64
exp2,registerdoc,fabric,gateway,11,2085.075,200,linux_x86_64
exp2,registerdoc,fabric,gateway,12,2080.802,200,linux_x86_64
exp2,registerdoc,fabric,gateway,13,2084.497,200,linux_x86_64
exp2,registerdoc,fabric,gateway,14,2081.677,200,linux_x86_64
exp2,registerdoc,fabric,gateway,15,2081.727,200,linux_x86_64
exp2,registerdoc,fabric,gateway,16,2077.416,200,linux_x86_64
exp2,registerdoc,fabric,gateway,17,2092.326,200,linux_x86_64
exp2,registerdoc,fabric,gateway,18,2075.701,200,linux_x86_64
exp2,registerdoc,fabric,gateway,19,2080.124,200,linux_x86_64
exp2,registerdoc,fabric,gateway,20,2078.172,200,linux_x86_64
exp2,registerdoc,fabric,gateway,21,2085.472,200,linux_x86_64
exp2,registerdoc,fabric,gateway,22,2085.614,200,linux_x86_64
exp2,registerdoc,fabric,gateway,23,2089.114,200,linux_x86_64
exp2,registerdoc,fabric,gateway,24,2084.232,200,linux_x86_64
exp2,registerdoc,fabric,gateway,25,2091.023,200,linux_x86_64
exp2,registerdoc,fabric,gateway,26,2084.622,200,linux_x86_64
exp2,registerdoc,fabric,gateway,27,2089.472,200,linux_x86_64
exp2,registerdoc,fabric,gateway,28,2083.936,200,linux_x86_64
exp2,registerdoc,fabric,gateway,29,2089.308,200,linux_x86_64
exp2,registerdoc,fabric,gateway,30,2086.574,200,linux_x86_64
exp2,registerdoc,fabric,gateway,31,2076.944,200,linux_x86_64
exp2,registerdoc,fabric,gateway,32,2082.196,200,linux_x86_64
exp2,registerdoc,fabric,gateway,33,2085.529,200,linux_x86_64
exp2,registerdoc,fabric,gateway,34,2083.357,200,linux_x86_64
exp2,registerdoc,fabric,gateway,35,2080.862,200,linux_x86_64
exp2,registerdoc,fabric,gateway,36,2085.269,200,linux_x86_64
exp2,registerdoc,fabric,gateway,37,2083.094,200,linux_x86_64
exp2,registerdoc,fabric,gateway,38,2080.888,200,linux_x86_64
exp2,registerdoc,fabric,gateway,39,2079.219,200,linux_x86_64
exp2,registerdoc,fabric,gateway,40,2079.195,200,linux_x86_64
exp2,registerdoc,fabric,gateway,41,2097.971,200,linux_x86_64
exp2,registerdoc,fabric,gateway,42,2082.04,200,linux_x86_64
exp2,registerdoc,fabric,gateway,43,2085.262,200,linux_x86_64
exp2,registerdoc,fabric,gateway,44,2082.798,200,linux_x86_64
exp2,registerdoc,fabric,gateway,45,2083.925,200,linux_x86_64
exp2,registerdoc,fabric,gateway,46,2088.197,200,linux_x86_64
exp2,registerdoc,fabric,gateway,47,2088.309,200,linux_x86_64
exp2,registerdoc,fabric,gateway,48,2083.877,200,linux_x86_64
exp2,registerdoc,fabric,gateway,49,2084.778,200,linux_x86_64
exp2,registerdoc,fabric,gateway,50,2079.335,200,linux_x86_64
exp2,registerdoc,fabric,gateway,51,2082.959,200,linux_x86_64
exp2,registerdoc,fabric,gateway,52,2082.398,200,linux_x86_64
exp2,registerdoc,fabric,gateway,53,2082.801,200,linux_x86_64
exp2,registerdoc,fabric,gateway,54,2079.715,200,linux_x86_64
exp2,registerdoc,fabric,gateway,55,2085.656,200,linux_x86_64
exp2,registerdoc,fabric,gateway,56,2089.086,200,linux_x86_64
exp2,registerdoc,fabric,gateway,57,2083.196,200,linux_x86_64
exp2,registerdoc,fabric,gateway,58,2089.233,200,linux_x86_64
exp2,registerdoc,fabric,gateway,59,2078.321,200,linux_x86_64
exp2,registerdoc,fabric,gateway,60,2076.673,200,linux_x86_64
exp2,registerdoc,fabric,gateway,61,2085.175,200,linux_x86_64
exp2,registerdoc,fabric,gateway,62,2080.656,200,linux_x86_64
exp2,registerdoc,fabric,gateway,63,2083.031,200,linux_x86_64
exp2,registerdoc,fabric,gateway,64,2090.189,200,linux_x86_64
exp2,registerdoc,fabric,gateway,65,2085.309,200,linux_x86_64
exp2,registerdoc,fabric,gateway,66,2079.141,200,linux_x86_64
exp2,registerdoc,fabric,gateway,67,2087.15,200,linux_x86_64
exp2,registerdoc,fabric,gateway,68,2085.666,200,linux_x86_64
exp2,registerdoc,fabric,gateway,69,2086.496,200,linux_x86_64
exp2,registerdoc,fabric,gateway,70,2086.08,200,linux_x86_64
exp2,registerdoc,fabric,gateway,71,2081.347,200,linux_x86_64
exp2,registerdoc,fabric,gateway,72,2089.635,200,linux_x86_64
exp2,registerdoc,fabric,gateway,73,2083.248,200,linux_x86_64
exp2,registerdoc,fabric,gateway,74,2084.002,200,linux_x86_64
exp2,registerdoc,fabric,gateway,75,2084.423,200,linux_x86_64
exp2,registerdoc,fabric,gateway,76,2079.486,200,linux_x86_64
exp2,registerdoc,fabric,gateway,77,2080.47,200,linux_x86_64
exp2,registerdoc,fabric,gateway,78,2083.577,200,linux_x86_64
exp2,registerdoc,fabric,gateway,79,2077.922,200,linux_x86_64
exp2,registerdoc,fabric,gateway,80,2077.619,200,linux_x86_64
exp2,registerdoc,fabric,gateway,81,2079.704,200,linux_x86_64
exp2,registerdoc,fabric,gateway,82,2081.721,200,linux_x86_64
exp2,registerdoc,fabric,gateway,83,2078.914,200,linux_x86_64
exp2,registerdoc,fabric,gateway,84,2077.936,200,linux_x86_64
exp2,registerdoc,fabric,gateway,85,2087.883,200,linux_x86_64
exp2,registerdoc,fabric,gateway,86,2085.315,200,linux_x86_64
exp2,registerdoc,fabric,gateway,87,2083.092,200,linux_x86_64
exp2,registerdoc,fabric,gateway,88,2084.721,200,linux_x86_64
exp2,registerdoc,fabric,gateway,89,2080.532,200,linux_x86_64
exp2,registerdoc,fabric,gateway,90,2084.707,200,linux_x86_64
exp2,registerdoc,fabric,gateway,91,2083.3,200,linux_x86_64
exp2,registerdoc,fabric,gateway,92,2090.227,200,linux_x86_64
exp2,registerdoc,fabric,gateway,93,2083.453,200,linux_x86_64
exp2,registerdoc,fabric,gateway,94,2081.383,200,linux_x86_64
exp2,registerdoc,fabric,gateway,95,2083.83,200,linux_x86_64
exp2,registerdoc,fabric,gateway,96,2085.95,200,linux_x86_64
exp2,registerdoc,fabric,gateway,97,2083.427,200,linux_x86_64
exp2,registerdoc,fabric,gateway,98,2088.833,200,linux_x86_64
exp2,registerdoc,fabric,gateway,99,2086.098,200,linux_x86_64
exp2,registerdoc,fabric,gateway,100,2085.92,200,linux_x86_64
exp2,registerdoc,fabric,gateway,101,2084.933,200,linux_x86_64
