timestamp_ms,phase,status_code,latency_ms,returned_ciphertext,returned_wrapped_key,returned_plaintext,bytes_returned,error_type,error_message
1780923317170,pre_outage,200,4162,true,false,false,780,,
1780923317187,pre_outage,200,4146,true,false,false,780,,
1780923317201,pre_outage,200,4132,true,false,false,780,,
1780923317146,pre_outage,200,4188,true,false,false,780,,
1780923319205,pre_outage,200,2129,true,false,false,780,,
1780923319213,pre_outage,200,2122,true,false,false,780,,
1780923319210,pre_outage,200,2125,true,false,false,780,,
1780923317202,pre_outage,200,4133,true,false,false,780,,
1780923319207,pre_outage,200,2128,true,false,false,780,,
1780923317212,pre_outage,200,4124,true,false,false,780,,
1780923317211,pre_outage,200,4125,true,false,false,780,,
1780923317164,pre_outage,200,4172,true,false,false,780,,
1780923317191,pre_outage,200,4146,true,false,false,780,,
1780923317194,pre_outage,200,4143,true,false,false,780,,
1780923319190,pre_outage,200,2149,true,false,false,780,,
1780923319206,pre_outage,200,2134,true,false,false,780,,
1780923317145,pre_outage,200,4195,true,false,false,780,,
1780923321301,pre_outage,200,2070,true,false,false,780,,
1780923321292,pre_outage,200,2080,true,false,false,780,,
1780923321277,pre_outage,503,3360,false,false,false,369,,
1780923321276,pre_outage,503,3826,false,false,false,369,,
1780923321295,pre_outage,503,3824,false,false,false,369,,
1780923321318,pre_outage,503,3808,false,false,false,369,,
1780923321316,pre_outage,503,3811,false,false,false,369,,
1780923321317,pre_outage,503,3811,false,false,false,369,,
1780923321321,pre_outage,503,3808,false,false,false,369,,
1780923321325,pre_outage,503,4270,false,false,false,369,,
1780923321322,pre_outage,503,4274,false,false,false,369,,
1780923321323,pre_outage,503,4275,false,false,false,369,,
1780923321333,pre_outage,503,4274,false,false,false,369,,
1780923321329,pre_outage,503,4279,false,false,false,369,,
1780923321318,pre_outage,503,4290,false,false,false,369,,
1780923321322,pre_outage,503,4288,false,false,false,369,,
1780923321321,pre_outage,503,4290,false,false,false,369,,
1780923321322,pre_outage,503,4290,false,false,false,369,,
1780923323372,pre_outage,503,2241,false,false,false,369,,
1780923321330,pre_outage,503,4284,false,false,false,369,,
1780923321335,pre_outage,503,4280,false,false,false,369,,
1780923321334,pre_outage,503,4281,false,false,false,369,,
1780923321336,pre_outage,503,4280,false,false,false,369,,
1780923321318,pre_outage,503,4300,false,false,false,369,,
1780923321336,pre_outage,503,4285,false,false,false,369,,
1780923321336,pre_outage,503,4286,false,false,false,369,,
1780923321324,pre_outage,503,4299,false,false,false,369,,
1780923321324,pre_outage,503,4299,false,false,false,369,,
1780923321335,pre_outage,503,4289,false,false,false,369,,
1780923323371,pre_outage,503,2253,false,false,false,369,,
1780923321323,pre_outage,503,4301,false,false,false,369,,
1780923321339,pre_outage,503,4286,false,false,false,369,,
1780923321331,pre_outage,503,4294,false,false,false,369,,
1780923321334,pre_outage,503,4291,false,false,false,369,,
1780923321332,pre_outage,503,4293,false,false,false,369,,
1780923321328,pre_outage,503,4298,false,false,false,369,,
1780923321316,pre_outage,503,4310,false,false,false,369,,
1780923321325,pre_outage,503,4301,false,false,false,369,,
1780923321326,pre_outage,503,4300,false,false,false,369,,
1780923321320,pre_outage,503,4306,false,false,false,369,,
1780923321313,pre_outage,503,4314,false,false,false,369,,
1780923321324,pre_outage,503,4303,false,false,false,369,,
1780923321334,pre_outage,503,4293,false,false,false,369,,
1780923321332,pre_outage,503,4295,false,false,false,369,,
1780923321341,pre_outage,503,4288,false,false,false,369,,
1780923321340,pre_outage,503,4289,false,false,false,369,,
1780923321337,pre_outage,503,4292,false,false,false,369,,
1780923324637,outage,503,993,false,false,false,369,,
1780923321323,pre_outage,503,4307,false,false,false,369,,
1780923321335,pre_outage,503,4295,false,false,false,369,,
1780923321337,pre_outage,503,4294,false,false,false,369,,
1780923321336,pre_outage,503,4295,false,false,false,369,,
1780923321317,pre_outage,503,4314,false,false,false,369,,
1780923325127,outage,503,1495,false,false,false,369,,
1780923325128,outage,503,1497,false,false,false,369,,
1780923325129,outage,503,1509,false,false,false,369,,
1780923325618,outage,503,1024,false,false,false,369,,
1780923325624,outage,503,1021,false,false,false,369,,
1780923325615,outage,503,1030,false,false,false,369,,
1780923325102,outage,503,1546,false,false,false,369,,
1780923325595,outage,503,1054,false,false,false,369,,
1780923325630,outage,503,1019,false,false,false,369,,
1780923325626,outage,503,1024,false,false,false,369,,
1780923325624,outage,503,1027,false,false,false,369,,
1780923325611,outage,503,1044,false,false,false,369,,
1780923325613,outage,503,1043,false,false,false,369,,
